name,family,category,is_body,is_serif,is_italic,weight_num,weight_str,url,idx
Rosarivo 400,Rosarivo,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Rosarivo,2224
Rosarivo 400 Italic,Rosarivo,serif,1,1,1,400,Regular,http://fonts.google.com/specimen/Rosarivo,2225
Rouge Script,Rouge Script,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Rouge+Script,2226
Rozha One,Rozha One,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Rozha+One,2227
Rubik 300,Rubik,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Rubik,2228
Rubik 300 Italic,Rubik,sans-serif,1,0,1,300,Light,http://fonts.google.com/specimen/Rubik,2229
Rubik 400,Rubik,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Rubik,2230
Rubik 400 Italic,Rubik,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Rubik,2231
Rubik 500,Rubik,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Rubik,2232
Rubik 500 Italic,Rubik,sans-serif,1,0,1,500,Medium,http://fonts.google.com/specimen/Rubik,2233
Rubik 700,Rubik,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Rubik,2234
Rubik 700 Italic,Rubik,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Rubik,2235
Rubik 900,Rubik,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Rubik,2236
Rubik 900 Italic,Rubik,sans-serif,1,0,1,900,Black,http://fonts.google.com/specimen/Rubik,2237
Rubik Mono One,Rubik Mono One,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Rubik+Mono+One,2238
Ruda 400,Ruda,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Ruda,2239
Ruda 700,Ruda,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Ruda,2240
Ruda 900,Ruda,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Ruda,2241
Rufina 400,Rufina,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Rufina,2242
Rufina 700,Rufina,serif,1,1,0,700,Bold,http://fonts.google.com/specimen/Rufina,2243
Ruge Boogie,Ruge Boogie,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Ruge+Boogie,2244
Ruluko,Ruluko,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Ruluko,2245
Rum Raisin,Rum Raisin,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Rum+Raisin,2246
Ruslan Display,Ruslan Display,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Ruslan+Display,2247
Russo One,Russo One,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Russo+One,2248
Ruthie,Ruthie,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Ruthie,2249
Rye,Rye,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Rye,2250
Sacramento,Sacramento,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Sacramento,2251
Sahitya 400,Sahitya,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Sahitya,2252
Sahitya 700,Sahitya,serif,1,1,0,700,Bold,http://fonts.google.com/specimen/Sahitya,2253
Sail,Sail,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Sail,2254
Saira 100,Saira,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Saira,2255
Saira 200,Saira,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Saira,2256
Saira 300,Saira,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Saira,2257
Saira 400,Saira,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Saira,2258
Saira 500,Saira,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Saira,2259
Saira 600,Saira,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Saira,2260
Saira 700,Saira,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Saira,2261
Saira 800,Saira,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Saira,2262
Saira 900,Saira,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Saira,2263
Saira Condensed 100,Saira Condensed,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Saira+Condensed,2264
Saira Condensed 200,Saira Condensed,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Saira+Condensed,2265
Saira Condensed 300,Saira Condensed,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Saira+Condensed,2266
Saira Condensed 400,Saira Condensed,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Saira+Condensed,2267
Saira Condensed 500,Saira Condensed,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Saira+Condensed,2268
Saira Condensed 600,Saira Condensed,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Saira+Condensed,2269
Saira Condensed 700,Saira Condensed,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Saira+Condensed,2270
Saira Condensed 800,Saira Condensed,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Saira+Condensed,2271
Saira Condensed 900,Saira Condensed,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Saira+Condensed,2272
Saira Extra Condensed 100,Saira Extra Condensed,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Saira+Extra+Condensed,2273
Saira Extra Condensed 200,Saira Extra Condensed,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Saira+Extra+Condensed,2274
Saira Extra Condensed 300,Saira Extra Condensed,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Saira+Extra+Condensed,2275
Saira Extra Condensed 400,Saira Extra Condensed,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Saira+Extra+Condensed,2276
Saira Extra Condensed 500,Saira Extra Condensed,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Saira+Extra+Condensed,2277
Saira Extra Condensed 600,Saira Extra Condensed,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Saira+Extra+Condensed,2278
Saira Extra Condensed 700,Saira Extra Condensed,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Saira+Extra+Condensed,2279
Saira Extra Condensed 800,Saira Extra Condensed,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Saira+Extra+Condensed,2280
Saira Extra Condensed 900,Saira Extra Condensed,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Saira+Extra+Condensed,2281
Saira Semi Condensed 100,Saira Semi Condensed,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Saira+Semi+Condensed,2282
Saira Semi Condensed 200,Saira Semi Condensed,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Saira+Semi+Condensed,2283
Saira Semi Condensed 300,Saira Semi Condensed,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Saira+Semi+Condensed,2284
Saira Semi Condensed 400,Saira Semi Condensed,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Saira+Semi+Condensed,2285
Saira Semi Condensed 500,Saira Semi Condensed,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Saira+Semi+Condensed,2286
Saira Semi Condensed 600,Saira Semi Condensed,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Saira+Semi+Condensed,2287
Saira Semi Condensed 700,Saira Semi Condensed,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Saira+Semi+Condensed,2288
Saira Semi Condensed 800,Saira Semi Condensed,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Saira+Semi+Condensed,2289
Saira Semi Condensed 900,Saira Semi Condensed,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Saira+Semi+Condensed,2290
Saira Stencil One,Saira Stencil One,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Saira+Stencil+One,2291
Salsa,Salsa,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Salsa,2292
Sanchez 400,Sanchez,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Sanchez,2293
Sanchez 400 Italic,Sanchez,serif,1,1,1,400,Regular,http://fonts.google.com/specimen/Sanchez,2294
Sancreek,Sancreek,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Sancreek,2295
Sansita 400,Sansita,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Sansita,2296
Sansita 400 Italic,Sansita,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Sansita,2297
Sansita 700,Sansita,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Sansita,2298
Sansita 700 Italic,Sansita,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Sansita,2299
Sansita 800,Sansita,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Sansita,2300
Sansita 800 Italic,Sansita,sans-serif,1,0,1,800,Extra Bold,http://fonts.google.com/specimen/Sansita,2301
Sansita 900,Sansita,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Sansita,2302
Sansita 900 Italic,Sansita,sans-serif,1,0,1,900,Black,http://fonts.google.com/specimen/Sansita,2303
Sarabun 100,Sarabun,sans-serif,1,0,0,100,Thin,http://fonts.google.com/specimen/Sarabun,2304
Sarabun 100 Italic,Sarabun,sans-serif,1,0,1,100,Thin,http://fonts.google.com/specimen/Sarabun,2305
Sarabun 200,Sarabun,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Sarabun,2306
Sarabun 200 Italic,Sarabun,sans-serif,1,0,1,200,Extra Light,http://fonts.google.com/specimen/Sarabun,2307
Sarabun 300,Sarabun,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Sarabun,2308
Sarabun 300 Italic,Sarabun,sans-serif,1,0,1,300,Light,http://fonts.google.com/specimen/Sarabun,2309
Sarabun 400,Sarabun,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Sarabun,2310
Sarabun 400 Italic,Sarabun,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Sarabun,2311
Sarabun 500,Sarabun,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Sarabun,2312
Sarabun 500 Italic,Sarabun,sans-serif,1,0,1,500,Medium,http://fonts.google.com/specimen/Sarabun,2313
Sarabun 600,Sarabun,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Sarabun,2314
Sarabun 600 Italic,Sarabun,sans-serif,1,0,1,600,Semi Bold,http://fonts.google.com/specimen/Sarabun,2315
Sarabun 700,Sarabun,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Sarabun,2316
Sarabun 700 Italic,Sarabun,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Sarabun,2317
Sarabun 800,Sarabun,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Sarabun,2318
Sarabun 800 Italic,Sarabun,sans-serif,1,0,1,800,Extra Bold,http://fonts.google.com/specimen/Sarabun,2319
Sarala 400,Sarala,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Sarala,2320
Sarala 700,Sarala,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Sarala,2321
Sarina,Sarina,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Sarina,2322
Sarpanch 400,Sarpanch,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Sarpanch,2323
Sarpanch 500,Sarpanch,sans-serif,1,0,0,500,Medium,http://fonts.google.com/specimen/Sarpanch,2324
Sarpanch 600,Sarpanch,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Sarpanch,2325
Sarpanch 700,Sarpanch,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Sarpanch,2326
Sarpanch 800,Sarpanch,sans-serif,1,0,0,800,Extra Bold,http://fonts.google.com/specimen/Sarpanch,2327
Sarpanch 900,Sarpanch,sans-serif,1,0,0,900,Black,http://fonts.google.com/specimen/Sarpanch,2328
Satisfy,Satisfy,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Satisfy,2329
Sawarabi Gothic,Sawarabi Gothic,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Sawarabi+Gothic,2330
Sawarabi Mincho,Sawarabi Mincho,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Sawarabi+Mincho,2331
Scada 400,Scada,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Scada,2332
Scada 400 Italic,Scada,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Scada,2333
Scada 700,Scada,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Scada,2334
Scada 700 Italic,Scada,sans-serif,1,0,1,700,Bold,http://fonts.google.com/specimen/Scada,2335
Scheherazade 400,Scheherazade,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Scheherazade,2336
Scheherazade 700,Scheherazade,serif,1,1,0,700,Bold,http://fonts.google.com/specimen/Scheherazade,2337
Schoolbell,Schoolbell,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Schoolbell,2338
Scope One,Scope One,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Scope+One,2339
Seaweed Script,Seaweed Script,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Seaweed+Script,2340
Secular One,Secular One,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Secular+One,2341
Sedgwick Ave,Sedgwick Ave,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Sedgwick+Ave,2342
Sedgwick Ave Display,Sedgwick Ave Display,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Sedgwick+Ave+Display,2343
Sevillana,Sevillana,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Sevillana,2344
Seymour One,Seymour One,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Seymour+One,2345
Shadows Into Light,Shadows Into Light,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Shadows+Into+Light,2346
Shadows Into Light Two,Shadows Into Light Two,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Shadows+Into+Light+Two,2347
Shanti,Shanti,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Shanti,2348
Share 400,Share,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Share,2349
Share 400 Italic,Share,display,0,1,1,400,Regular,http://fonts.google.com/specimen/Share,2350
Share 700,Share,display,0,1,0,700,Bold,http://fonts.google.com/specimen/Share,2351
Share 700 Italic,Share,display,0,1,1,700,Bold,http://fonts.google.com/specimen/Share,2352
Share Tech,Share Tech,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Share+Tech,2353
Share Tech Mono,Share Tech Mono,monospace,1,1,0,400,Regular,http://fonts.google.com/specimen/Share+Tech+Mono,2354
Shojumaru,Shojumaru,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Shojumaru,2355
Short Stack,Short Stack,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Short+Stack,2356
Shrikhand,Shrikhand,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Shrikhand,2357
Sigmar One,Sigmar One,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Sigmar+One,2358
Signika 300,Signika,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Signika,2359
Signika 400,Signika,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Signika,2360
Signika 600,Signika,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Signika,2361
Signika 700,Signika,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Signika,2362
Signika Negative 300,Signika Negative,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Signika+Negative,2363
Signika Negative 400,Signika Negative,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Signika+Negative,2364
Signika Negative 600,Signika Negative,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Signika+Negative,2365
Signika Negative 700,Signika Negative,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Signika+Negative,2366
Simonetta 400,Simonetta,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Simonetta,2367
Simonetta 400 Italic,Simonetta,display,0,1,1,400,Regular,http://fonts.google.com/specimen/Simonetta,2368
Simonetta 900,Simonetta,display,0,1,0,900,Black,http://fonts.google.com/specimen/Simonetta,2369
Simonetta 900 Italic,Simonetta,display,0,1,1,900,Black,http://fonts.google.com/specimen/Simonetta,2370
Sintony 400,Sintony,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Sintony,2371
Sintony 700,Sintony,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Sintony,2372
Sirin Stencil,Sirin Stencil,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Sirin+Stencil,2373
Six Caps,Six Caps,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Six+Caps,2374
Skranji 400,Skranji,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Skranji,2375
Skranji 700,Skranji,display,0,1,0,700,Bold,http://fonts.google.com/specimen/Skranji,2376
Slabo 13px,Slabo 13px,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Slabo+13px,2377
Slabo 27px,Slabo 27px,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Slabo+27px,2378
Slackey,Slackey,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Slackey,2379
Smokum,Smokum,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Smokum,2380
Smythe,Smythe,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Smythe,2381
Sniglet 400,Sniglet,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Sniglet,2382
Sniglet 800,Sniglet,display,0,0,0,800,Extra Bold,http://fonts.google.com/specimen/Sniglet,2383
Snippet,Snippet,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Snippet,2384
Snowburst One,Snowburst One,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Snowburst+One,2385
Sofadi One,Sofadi One,display,0,0,0,400,Regular,http://fonts.google.com/specimen/Sofadi+One,2386
Sofia,Sofia,handwriting,1,0,0,400,Regular,http://fonts.google.com/specimen/Sofia,2387
Song Myung,Song Myung,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Song+Myung,2388
Sonsie One,Sonsie One,display,0,1,0,400,Regular,http://fonts.google.com/specimen/Sonsie+One,2389
Sorts Mill Goudy 400,Sorts Mill Goudy,serif,1,1,0,400,Regular,http://fonts.google.com/specimen/Sorts+Mill+Goudy,2390
Sorts Mill Goudy 400 Italic,Sorts Mill Goudy,serif,1,1,1,400,Regular,http://fonts.google.com/specimen/Sorts+Mill+Goudy,2391
Source Code Pro 200,Source Code Pro,monospace,1,1,0,200,Extra Light,http://fonts.google.com/specimen/Source+Code+Pro,2392
Source Code Pro 200 Italic,Source Code Pro,monospace,1,1,1,200,Extra Light,http://fonts.google.com/specimen/Source+Code+Pro,2393
Source Code Pro 300,Source Code Pro,monospace,1,1,0,300,Light,http://fonts.google.com/specimen/Source+Code+Pro,2394
Source Code Pro 300 Italic,Source Code Pro,monospace,1,1,1,300,Light,http://fonts.google.com/specimen/Source+Code+Pro,2395
Source Code Pro 400,Source Code Pro,monospace,1,1,0,400,Regular,http://fonts.google.com/specimen/Source+Code+Pro,2396
Source Code Pro 400 Italic,Source Code Pro,monospace,1,1,1,400,Regular,http://fonts.google.com/specimen/Source+Code+Pro,2397
Source Code Pro 500,Source Code Pro,monospace,1,1,0,500,Medium,http://fonts.google.com/specimen/Source+Code+Pro,2398
Source Code Pro 500 Italic,Source Code Pro,monospace,1,1,1,500,Medium,http://fonts.google.com/specimen/Source+Code+Pro,2399
Source Code Pro 600,Source Code Pro,monospace,1,1,0,600,Semi Bold,http://fonts.google.com/specimen/Source+Code+Pro,2400
Source Code Pro 600 Italic,Source Code Pro,monospace,1,1,1,600,Semi Bold,http://fonts.google.com/specimen/Source+Code+Pro,2401
Source Code Pro 700,Source Code Pro,monospace,1,1,0,700,Bold,http://fonts.google.com/specimen/Source+Code+Pro,2402
Source Code Pro 700 Italic,Source Code Pro,monospace,1,1,1,700,Bold,http://fonts.google.com/specimen/Source+Code+Pro,2403
Source Code Pro 900,Source Code Pro,monospace,1,1,0,900,Black,http://fonts.google.com/specimen/Source+Code+Pro,2404
Source Code Pro 900 Italic,Source Code Pro,monospace,1,1,1,900,Black,http://fonts.google.com/specimen/Source+Code+Pro,2405
Source Sans Pro 200,Source Sans Pro,sans-serif,1,0,0,200,Extra Light,http://fonts.google.com/specimen/Source+Sans+Pro,2406
Source Sans Pro 200 Italic,Source Sans Pro,sans-serif,1,0,1,200,Extra Light,http://fonts.google.com/specimen/Source+Sans+Pro,2407
Source Sans Pro 300,Source Sans Pro,sans-serif,1,0,0,300,Light,http://fonts.google.com/specimen/Source+Sans+Pro,2408
Source Sans Pro 300 Italic,Source Sans Pro,sans-serif,1,0,1,300,Light,http://fonts.google.com/specimen/Source+Sans+Pro,2409
Source Sans Pro 400,Source Sans Pro,sans-serif,1,0,0,400,Regular,http://fonts.google.com/specimen/Source+Sans+Pro,2410
Source Sans Pro 400 Italic,Source Sans Pro,sans-serif,1,0,1,400,Regular,http://fonts.google.com/specimen/Source+Sans+Pro,2411
Source Sans Pro 600,Source Sans Pro,sans-serif,1,0,0,600,Semi Bold,http://fonts.google.com/specimen/Source+Sans+Pro,2412
Source Sans Pro 600 Italic,Source Sans Pro,sans-serif,1,0,1,600,Semi Bold,http://fonts.google.com/specimen/Source+Sans+Pro,2413
Source Sans Pro 700,Source Sans Pro,sans-serif,1,0,0,700,Bold,http://fonts.google.com/specimen/Source+Sans+Pro,2414
