name,family,category,is_body,is_serif,is_italic,weight,url
Fira Code 500,Fira Code,monospace,1,1,0,medium,http://fonts.google.com/specimen/Fira+Code
Fira Code 600,Fira Code,monospace,1,1,0,semibold,http://fonts.google.com/specimen/Fira+Code
Fira Code 700,Fira Code,monospace,1,1,0,bold,http://fonts.google.com/specimen/Fira+Code
Fira Mono 400,Fira Mono,monospace,1,1,0,regular,http://fonts.google.com/specimen/Fira+Mono
Fira Mono 500,Fira Mono,monospace,1,1,0,medium,http://fonts.google.com/specimen/Fira+Mono
Fira Mono 700,Fira Mono,monospace,1,1,0,bold,http://fonts.google.com/specimen/Fira+Mono
Fira Sans 100,Fira Sans,sans-serif,1,0,0,thin,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 100 Italic,Fira Sans,sans-serif,1,0,1,thin,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 200,Fira Sans,sans-serif,1,0,1,extralight,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 200 Italic,Fira Sans,sans-serif,1,0,1,extralight,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 300,Fira Sans,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 300 Italic,Fira Sans,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 400,Fira Sans,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 400 Italic,Fira Sans,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 500,Fira Sans,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 500 Italic,Fira Sans,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 600,Fira Sans,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 600 Italic,Fira Sans,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 700,Fira Sans,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 700 Italic,Fira Sans,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 800,Fira Sans,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 800 Italic,Fira Sans,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 900,Fira Sans,sans-serif,1,0,1,black,http://fonts.google.com/specimen/Fira+Sans
Fira Sans 900 Italic,Fira Sans,sans-serif,1,0,1,black,http://fonts.google.com/specimen/Fira+Sans
Fira Sans Condensed 100,Fira Sans Condensed,sans-serif,1,0,0,thin,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 100 Italic,Fira Sans Condensed,sans-serif,1,0,1,thin,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 200,Fira Sans Condensed,sans-serif,1,0,1,extralight,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 200 Italic,Fira Sans Condensed,sans-serif,1,0,1,extralight,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 300,Fira Sans Condensed,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 300 Italic,Fira Sans Condensed,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 400,Fira Sans Condensed,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 400 Italic,Fira Sans Condensed,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 500,Fira Sans Condensed,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 500 Italic,Fira Sans Condensed,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 600,Fira Sans Condensed,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 600 Italic,Fira Sans Condensed,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 700,Fira Sans Condensed,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 700 Italic,Fira Sans Condensed,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 800,Fira Sans Condensed,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 800 Italic,Fira Sans Condensed,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 900,Fira Sans Condensed,sans-serif,1,0,1,black,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Condensed 900 Italic,Fira Sans Condensed,sans-serif,1,0,1,black,http://fonts.google.com/specimen/Fira+Sans+Condensed
Fira Sans Extra Condensed 100,Fira Sans Extra Condensed,sans-serif,1,0,0,thin,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 100 Italic,Fira Sans Extra Condensed,sans-serif,1,0,1,thin,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 200,Fira Sans Extra Condensed,sans-serif,1,0,1,extralight,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 200 Italic,Fira Sans Extra Condensed,sans-serif,1,0,1,extralight,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 300,Fira Sans Extra Condensed,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 300 Italic,Fira Sans Extra Condensed,sans-serif,1,0,1,light,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 400,Fira Sans Extra Condensed,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 400 Italic,Fira Sans Extra Condensed,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 500,Fira Sans Extra Condensed,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 500 Italic,Fira Sans Extra Condensed,sans-serif,1,0,1,medium,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 600,Fira Sans Extra Condensed,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 600 Italic,Fira Sans Extra Condensed,sans-serif,1,0,1,semibold,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 700,Fira Sans Extra Condensed,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 700 Italic,Fira Sans Extra Condensed,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 800,Fira Sans Extra Condensed,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 800 Italic,Fira Sans Extra Condensed,sans-serif,1,0,1,extrabold,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 900,Fira Sans Extra Condensed,sans-serif,1,0,1,black,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fira Sans Extra Condensed 900 Italic,Fira Sans Extra Condensed,sans-serif,1,0,1,black,http://fonts.google.com/specimen/Fira+Sans+Extra+Condensed
Fjalla One,Fjalla One,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Fjalla+One
Fjord One,Fjord One,serif,1,1,0,regular,http://fonts.google.com/specimen/Fjord+One
Flamenco 300,Flamenco,display,0,1,0,light,http://fonts.google.com/specimen/Flamenco
Flamenco 400,Flamenco,display,0,1,0,regular,http://fonts.google.com/specimen/Flamenco
Flavors,Flavors,display,0,1,0,regular,http://fonts.google.com/specimen/Flavors
Fondamento 400,Fondamento,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Fondamento
Fondamento 400 Italic,Fondamento,handwriting,1,0,1,regular,http://fonts.google.com/specimen/Fondamento
Fontdiner Swanky,Fontdiner Swanky,display,0,1,0,regular,http://fonts.google.com/specimen/Fontdiner+Swanky
Forum,Forum,display,0,1,0,regular,http://fonts.google.com/specimen/Forum
Francois One,Francois One,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Francois+One
Frank Ruhl Libre 300,Frank Ruhl Libre,serif,1,1,0,light,http://fonts.google.com/specimen/Frank+Ruhl+Libre
Frank Ruhl Libre 400,Frank Ruhl Libre,serif,1,1,0,regular,http://fonts.google.com/specimen/Frank+Ruhl+Libre
Frank Ruhl Libre 500,Frank Ruhl Libre,serif,1,1,0,medium,http://fonts.google.com/specimen/Frank+Ruhl+Libre
Frank Ruhl Libre 700,Frank Ruhl Libre,serif,1,1,0,bold,http://fonts.google.com/specimen/Frank+Ruhl+Libre
Frank Ruhl Libre 900,Frank Ruhl Libre,serif,1,1,0,black,http://fonts.google.com/specimen/Frank+Ruhl+Libre
Freckle Face,Freckle Face,display,0,1,0,regular,http://fonts.google.com/specimen/Freckle+Face
Fredericka the Great,Fredericka the Great,display,0,1,0,regular,http://fonts.google.com/specimen/Fredericka+the+Great
Fredoka One,Fredoka One,display,0,1,0,regular,http://fonts.google.com/specimen/Fredoka+One
Fresca,Fresca,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Fresca
Frijole,Frijole,display,0,0,0,regular,http://fonts.google.com/specimen/Frijole
Fruktur,Fruktur,display,0,1,0,regular,http://fonts.google.com/specimen/Fruktur
Fugaz One,Fugaz One,display,0,1,0,regular,http://fonts.google.com/specimen/Fugaz+One
Gabriela,Gabriela,serif,1,1,0,regular,http://fonts.google.com/specimen/Gabriela
Gaegu 300,Gaegu,handwriting,1,0,0,light,http://fonts.google.com/specimen/Gaegu
Gaegu 400,Gaegu,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Gaegu
Gaegu 700,Gaegu,handwriting,1,0,0,bold,http://fonts.google.com/specimen/Gaegu
Gafata,Gafata,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Gafata
Galada,Galada,display,0,1,0,regular,http://fonts.google.com/specimen/Galada
Galdeano,Galdeano,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Galdeano
Galindo,Galindo,display,0,0,0,regular,http://fonts.google.com/specimen/Galindo
Gamja Flower,Gamja Flower,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Gamja+Flower
Gayathri 100,Gayathri,sans-serif,1,0,0,thin,http://fonts.google.com/specimen/Gayathri
Gayathri 400,Gayathri,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Gayathri
Gayathri 700,Gayathri,sans-serif,1,0,0,bold,http://fonts.google.com/specimen/Gayathri
Gentium Basic 400,Gentium Basic,serif,1,1,0,regular,http://fonts.google.com/specimen/Gentium+Basic
Gentium Basic 400 Italic,Gentium Basic,serif,1,1,1,regular,http://fonts.google.com/specimen/Gentium+Basic
Gentium Basic 700,Gentium Basic,serif,1,1,1,bold,http://fonts.google.com/specimen/Gentium+Basic
Gentium Basic 700 Italic,Gentium Basic,serif,1,1,1,bold,http://fonts.google.com/specimen/Gentium+Basic
Gentium Book Basic 400,Gentium Book Basic,serif,1,1,0,regular,http://fonts.google.com/specimen/Gentium+Book+Basic
Gentium Book Basic 400 Italic,Gentium Book Basic,serif,1,1,1,regular,http://fonts.google.com/specimen/Gentium+Book+Basic
Gentium Book Basic 700,Gentium Book Basic,serif,1,1,1,bold,http://fonts.google.com/specimen/Gentium+Book+Basic
Gentium Book Basic 700 Italic,Gentium Book Basic,serif,1,1,1,bold,http://fonts.google.com/specimen/Gentium+Book+Basic
Geo 400,Geo,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Geo
Geo 400 Italic,Geo,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Geo
Geostar,Geostar,display,0,1,0,regular,http://fonts.google.com/specimen/Geostar
Geostar Fill,Geostar Fill,display,0,1,0,regular,http://fonts.google.com/specimen/Geostar+Fill
Germania One,Germania One,display,0,1,0,regular,http://fonts.google.com/specimen/Germania+One
Gidugu,Gidugu,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Gidugu
Gilda Display,Gilda Display,serif,1,1,0,regular,http://fonts.google.com/specimen/Gilda+Display
Give You Glory,Give You Glory,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Give+You+Glory
Glass Antiqua,Glass Antiqua,display,0,1,0,regular,http://fonts.google.com/specimen/Glass+Antiqua
Glegoo 400,Glegoo,serif,1,1,0,regular,http://fonts.google.com/specimen/Glegoo
Glegoo 700,Glegoo,serif,1,1,0,bold,http://fonts.google.com/specimen/Glegoo
Gloria Hallelujah,Gloria Hallelujah,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Gloria+Hallelujah
Goblin One,Goblin One,display,0,1,0,regular,http://fonts.google.com/specimen/Goblin+One
Gochi Hand,Gochi Hand,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Gochi+Hand
Gorditas 400,Gorditas,display,0,1,0,regular,http://fonts.google.com/specimen/Gorditas
Gorditas 700,Gorditas,display,0,1,0,bold,http://fonts.google.com/specimen/Gorditas
Gothic A1 100,Gothic A1,sans-serif,1,0,0,thin,http://fonts.google.com/specimen/Gothic+A1
Gothic A1 200,Gothic A1,sans-serif,1,0,0,extralight,http://fonts.google.com/specimen/Gothic+A1
Gothic A1 300,Gothic A1,sans-serif,1,0,0,light,http://fonts.google.com/specimen/Gothic+A1
Gothic A1 400,Gothic A1,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Gothic+A1
Gothic A1 500,Gothic A1,sans-serif,1,0,0,medium,http://fonts.google.com/specimen/Gothic+A1
Gothic A1 600,Gothic A1,sans-serif,1,0,0,semibold,http://fonts.google.com/specimen/Gothic+A1
Gothic A1 700,Gothic A1,sans-serif,1,0,0,bold,http://fonts.google.com/specimen/Gothic+A1
Gothic A1 800,Gothic A1,sans-serif,1,0,0,extrabold,http://fonts.google.com/specimen/Gothic+A1
Gothic A1 900,Gothic A1,sans-serif,1,0,0,black,http://fonts.google.com/specimen/Gothic+A1
Goudy Bookletter 1911,Goudy Bookletter 1911,serif,1,1,0,regular,http://fonts.google.com/specimen/Goudy+Bookletter+1911
Graduate,Graduate,display,0,1,0,regular,http://fonts.google.com/specimen/Graduate
Grand Hotel,Grand Hotel,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Grand+Hotel
Gravitas One,Gravitas One,display,0,1,0,regular,http://fonts.google.com/specimen/Gravitas+One
Great Vibes,Great Vibes,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Great+Vibes
Grenze 100,Grenze,serif,1,1,0,thin,http://fonts.google.com/specimen/Grenze
Grenze 100 Italic,Grenze,serif,1,1,1,thin,http://fonts.google.com/specimen/Grenze
Grenze 200,Grenze,serif,1,1,1,extralight,http://fonts.google.com/specimen/Grenze
Grenze 200 Italic,Grenze,serif,1,1,1,extralight,http://fonts.google.com/specimen/Grenze
Grenze 300,Grenze,serif,1,1,1,light,http://fonts.google.com/specimen/Grenze
Grenze 300 Italic,Grenze,serif,1,1,1,light,http://fonts.google.com/specimen/Grenze
Grenze 400,Grenze,serif,1,1,1,regular,http://fonts.google.com/specimen/Grenze
Grenze 400 Italic,Grenze,serif,1,1,1,regular,http://fonts.google.com/specimen/Grenze
Grenze 500,Grenze,serif,1,1,1,medium,http://fonts.google.com/specimen/Grenze
Grenze 500 Italic,Grenze,serif,1,1,1,medium,http://fonts.google.com/specimen/Grenze
Grenze 600,Grenze,serif,1,1,1,semibold,http://fonts.google.com/specimen/Grenze
Grenze 600 Italic,Grenze,serif,1,1,1,semibold,http://fonts.google.com/specimen/Grenze
Grenze 700,Grenze,serif,1,1,1,bold,http://fonts.google.com/specimen/Grenze
Grenze 700 Italic,Grenze,serif,1,1,1,bold,http://fonts.google.com/specimen/Grenze
Grenze 800,Grenze,serif,1,1,1,extrabold,http://fonts.google.com/specimen/Grenze
Grenze 800 Italic,Grenze,serif,1,1,1,extrabold,http://fonts.google.com/specimen/Grenze
Grenze 900,Grenze,serif,1,1,1,black,http://fonts.google.com/specimen/Grenze
Grenze 900 Italic,Grenze,serif,1,1,1,black,http://fonts.google.com/specimen/Grenze
Griffy,Griffy,display,0,1,0,regular,http://fonts.google.com/specimen/Griffy
Gruppo,Gruppo,display,0,0,0,regular,http://fonts.google.com/specimen/Gruppo
Gudea 400,Gudea,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Gudea
Gudea 400 Italic,Gudea,sans-serif,1,0,1,regular,http://fonts.google.com/specimen/Gudea
Gudea 700,Gudea,sans-serif,1,0,1,bold,http://fonts.google.com/specimen/Gudea
Gugi,Gugi,display,0,0,0,regular,http://fonts.google.com/specimen/Gugi
Gurajada,Gurajada,serif,1,1,0,regular,http://fonts.google.com/specimen/Gurajada
Habibi,Habibi,serif,1,1,0,regular,http://fonts.google.com/specimen/Habibi
Halant 300,Halant,serif,1,1,0,light,http://fonts.google.com/specimen/Halant
Halant 400,Halant,serif,1,1,0,regular,http://fonts.google.com/specimen/Halant
Halant 500,Halant,serif,1,1,0,medium,http://fonts.google.com/specimen/Halant
Halant 600,Halant,serif,1,1,0,semibold,http://fonts.google.com/specimen/Halant
Halant 700,Halant,serif,1,1,0,bold,http://fonts.google.com/specimen/Halant
Hammersmith One,Hammersmith One,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Hammersmith+One
Hanalei,Hanalei,display,0,0,0,regular,http://fonts.google.com/specimen/Hanalei
Hanalei Fill,Hanalei Fill,display,0,0,0,regular,http://fonts.google.com/specimen/Hanalei+Fill
Handlee,Handlee,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Handlee
Happy Monkey,Happy Monkey,display,0,0,0,regular,http://fonts.google.com/specimen/Happy+Monkey
Harmattan,Harmattan,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Harmattan
Headland One,Headland One,serif,1,1,0,regular,http://fonts.google.com/specimen/Headland+One
Heebo 100,Heebo,sans-serif,1,0,0,thin,http://fonts.google.com/specimen/Heebo
Heebo 300,Heebo,sans-serif,1,0,0,light,http://fonts.google.com/specimen/Heebo
Heebo 400,Heebo,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Heebo
Heebo 500,Heebo,sans-serif,1,0,0,medium,http://fonts.google.com/specimen/Heebo
Heebo 700,Heebo,sans-serif,1,0,0,bold,http://fonts.google.com/specimen/Heebo
Heebo 800,Heebo,sans-serif,1,0,0,extrabold,http://fonts.google.com/specimen/Heebo
Heebo 900,Heebo,sans-serif,1,0,0,black,http://fonts.google.com/specimen/Heebo
Henny Penny,Henny Penny,display,0,1,0,regular,http://fonts.google.com/specimen/Henny+Penny
Hepta Slab 100,Hepta Slab,serif,1,1,0,thin,http://fonts.google.com/specimen/Hepta+Slab
Hepta Slab 200,Hepta Slab,serif,1,1,0,extralight,http://fonts.google.com/specimen/Hepta+Slab
Hepta Slab 300,Hepta Slab,serif,1,1,0,light,http://fonts.google.com/specimen/Hepta+Slab
Hepta Slab 400,Hepta Slab,serif,1,1,0,regular,http://fonts.google.com/specimen/Hepta+Slab
Hepta Slab 500,Hepta Slab,serif,1,1,0,medium,http://fonts.google.com/specimen/Hepta+Slab
Hepta Slab 600,Hepta Slab,serif,1,1,0,semibold,http://fonts.google.com/specimen/Hepta+Slab
Hepta Slab 700,Hepta Slab,serif,1,1,0,bold,http://fonts.google.com/specimen/Hepta+Slab
Hepta Slab 800,Hepta Slab,serif,1,1,0,extrabold,http://fonts.google.com/specimen/Hepta+Slab
Hepta Slab 900,Hepta Slab,serif,1,1,0,black,http://fonts.google.com/specimen/Hepta+Slab
Herr Von Muellerhoff,Herr Von Muellerhoff,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Herr+Von+Muellerhoff
Hi Melody,Hi Melody,handwriting,1,0,0,regular,http://fonts.google.com/specimen/Hi+Melody
Hind 300,Hind,sans-serif,1,0,0,light,http://fonts.google.com/specimen/Hind
Hind 400,Hind,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Hind
Hind 500,Hind,sans-serif,1,0,0,medium,http://fonts.google.com/specimen/Hind
Hind 600,Hind,sans-serif,1,0,0,semibold,http://fonts.google.com/specimen/Hind
Hind 700,Hind,sans-serif,1,0,0,bold,http://fonts.google.com/specimen/Hind
Hind Guntur 300,Hind Guntur,sans-serif,1,0,0,light,http://fonts.google.com/specimen/Hind+Guntur
Hind Guntur 400,Hind Guntur,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Hind+Guntur
Hind Guntur 500,Hind Guntur,sans-serif,1,0,0,medium,http://fonts.google.com/specimen/Hind+Guntur
Hind Guntur 600,Hind Guntur,sans-serif,1,0,0,semibold,http://fonts.google.com/specimen/Hind+Guntur
Hind Guntur 700,Hind Guntur,sans-serif,1,0,0,bold,http://fonts.google.com/specimen/Hind+Guntur
Hind Madurai 300,Hind Madurai,sans-serif,1,0,0,light,http://fonts.google.com/specimen/Hind+Madurai
Hind Madurai 400,Hind Madurai,sans-serif,1,0,0,regular,http://fonts.google.com/specimen/Hind+Madurai
